District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
Wanaparthy,Pebbair,2020-02-04,0.0,20.0,34.8,33.3,81.8,3.1,0
Wanaparthy,Pebbair,2020-02-05,0.0,21.4,32.9,34.8,77.0,8.5,0
Wanaparthy,Pebbair,2020-02-06,0.0,19.2,33.3,32.1,74.3,5.5,0
Wanaparthy,Pebbair,2020-02-07,0.0,19.4,34.3,22.1,84.4,5.7,0
Wanaparthy,Pebbair,2020-02-08,0.0,22.1,35.0,32.0,76.7,6.2,0
Wanaparthy,Pebbair,2020-02-09,0.8,22.0,32.3,46.2,81.8,5.0,0
Wanaparthy,Pebbair,2020-02-10,0.0,20.8,29.7,58.7,80.9,8.0,0
Wanaparthy,Pebbair,2020-02-11,0.0,20.2,32.2,45.2,84.5,7.1,0
Wanaparthy,Pebbair,2020-02-12,0.0,18.3,31.9,41.1,88.9,6.5,0
Wanaparthy,Pebbair,2020-02-13,0.0,19.3,33.4,35.0,90.4,6.6,0
Wanaparthy,Pebbair,2020-02-14,0.0,18.6,33.6,26.2,72.4,4.3,0
Wanaparthy,Pebbair,2020-02-15,0.0,19.3,35.8,15.5,61.6,4.3,0
Wanaparthy,Pebbair,2020-02-16,0.0,16.9,34.8,17.4,72.2,5.2,0
Wanaparthy,Pebbair,2020-02-17,0.0,18.4,35.2,24.4,74.6,5.8,0
Wanaparthy,Pebbair,2020-02-18,0.0,19.4,34.4,28.1,66.6,3.1,0
Wanaparthy,Pebbair,2020-02-19,0.0,17.1,35.6,14.9,81.8,6.5,0
Wanaparthy,Pebbair,2020-02-20,0.0,17.4,36.2,20.3,89.2,4.0,0
Wanaparthy,Pebbair,2020-02-21,0.0,15.6,36.5,24.1,79.5,5.1,0
Wanaparthy,Pebbair,2020-02-22,0.0,15.8,36.0,18.2,92.5,8.0,0
Wanaparthy,Pebbair,2020-02-23,0.0,16.6,35.4,21.0,90.1,4.0,0
Wanaparthy,Pebbair,2020-02-24,0.0,19.6,35.8,19.0,84.7,7.9,0
Wanaparthy,Pebbair,2020-02-25,0.0,21.7,35.9,15.9,77.2,7.2,0
Wanaparthy,Pebbair,2020-02-26,0.0,22.1,33.4,44.4,84.7,4.8,0
Wanaparthy,Pebbair,2020-02-27,0.0,23.3,35.0,34.8,71.3,5.9,0
Wanaparthy,Pebbair,2020-02-28,0.0,21.8,35.4,33.2,82.2,6.6,0
Wanaparthy,Pebbair,2020-02-29,0.0,22.1,35.9,28.1,80.4,6.6,0
Wanaparthy,Pebbair,2020-03-01,0.0,22.3,34.5,36.8,81.7,8.0,0
Wanaparthy,Pebbair,2020-03-02,0.0,23.3,35.0,37.6,79.1,6.2,0
Wanaparthy,Pebbair,2020-03-03,0.0,21.8,34.6,40.0,80.5,3.6,0
Wanaparthy,Pebbair,2020-03-04,0.0,25.4,36.0,35.8,67.9,7.0,0
Wanaparthy,Pebbair,2020-03-05,0.0,21.8,34.7,29.8,69.2,7.0,0
Wanaparthy,Pebbair,2020-03-06,0.0,23.0,36.5,16.8,81.5,3.0,0
Wanaparthy,Pebbair,2020-03-07,0.0,24.9,35.3,39.7,90.9,8.6,0
Wanaparthy,Pebbair,2020-03-08,0.0,23.4,35.8,34.3,87.0,3.5,0
Wanaparthy,Pebbair,2020-03-09,0.0,24.9,37.3,47.1,92.2,7.8,0
Wanaparthy,Pebbair,2020-03-10,0.0,24.9,35.2,47.1,83.1,5.4,0
Wanaparthy,Pebbair,2020-03-11,0.0,24.8,37.2,40.2,83.1,7.2,0
Wanaparthy,Pebbair,2020-03-12,0.0,24.9,35.6,34.1,83.1,6.5,0
Wanaparthy,Pebbair,2020-03-13,0.0,24.9,37.8,31.2,77.2,6.2,0
Wanaparthy,Pebbair,2020-03-14,0.0,24.8,37.8,26.7,79.0,11.0,0
Wanaparthy,Pebbair,2020-03-15,0.0,22.4,37.8,26.6,69.0,8.1,0
Wanaparthy,Pebbair,2020-03-16,0.0,22.3,37.4,34.2,78.1,7.3,0
Wanaparthy,Pebbair,2020-03-17,0.0,24.9,37.8,31.2,69.9,6.1,0
Wanaparthy,Pebbair,2020-03-18,0.0,24.4,38.0,26.7,69.4,8.5,0
Wanaparthy,Pebbair,2020-03-19,0.0,25.9,35.9,23.2,62.6,7.9,0
Wanaparthy,Pebbair,2020-03-20,4.0,24.9,39.4,26.5,82.8,9.1,0
Wanaparthy,Pebbair,2020-03-21,0.0,24.4,38.2,30.7,74.8,7.5,0
Wanaparthy,Pebbair,2020-03-22,0.0,23.2,37.2,21.8,80.9,5.1,0
Wanaparthy,Pebbair,2020-03-23,0.0,24.4,37.3,25.0,80.9,4.6,0
Wanaparthy,Pebbair,2020-03-24,0.0,24.7,37.9,28.5,78.0,5.8,0
Wanaparthy,Pebbair,2020-03-25,0.0,24.2,38.2,27.0,72.5,5.7,0
Wanaparthy,Pebbair,2020-03-26,0.0,23.0,36.9,30.0,71.0,8.2,0
Wanaparthy,Pebbair,2020-03-27,0.0,23.6,37.9,26.3,58.9,7.1,0
Wanaparthy,Pebbair,2020-03-28,0.0,22.4,38.1,22.8,51.7,7.6,0
Wanaparthy,Pebbair,2020-03-29,0.0,25.1,38.2,20.8,49.2,5.1,0
Wanaparthy,Pebbair,2020-03-30,0.0,25.2,38.7,19.3,54.0,9.2,0
Wanaparthy,Pebbair,2020-03-31,0.0,23.8,38.1,24.1,67.4,6.3,0
Wanaparthy,Srirangapur,2020-01-01,0.0,18.5,25.9,69.2,98.2,5.3,0
Wanaparthy,Srirangapur,2020-01-02,0.0,19.4,27.8,63.7,98.0,4.8,0
Wanaparthy,Srirangapur,2020-01-03,0.0,19.9,28.8,56.7,98.8,4.8,0
Wanaparthy,Srirangapur,2020-01-04,0.0,18.9,28.8,56.0,99.5,5.8,0
Wanaparthy,Srirangapur,2020-01-05,0.0,17.2,29.1,55.3,99.2,4.4,0
Wanaparthy,Srirangapur,2020-01-06,0.0,15.8,26.8,55.8,95.9,4.3,0
Wanaparthy,Srirangapur,2020-01-07,0.0,19.5,25.8,68.8,97.4,4.0,0
Wanaparthy,Srirangapur,2020-01-08,0.0,18.9,27.6,74.6,98.3,6.2,0
Wanaparthy,Srirangapur,2020-01-09,0.0,17.7,27.5,68.6,99.6,5.7,0
Wanaparthy,Srirangapur,2020-01-10,0.0,18.6,27.9,63.7,98.9,3.3,0
Wanaparthy,Srirangapur,2020-01-11,0.0,15.0,28.3,52.9,99.1,4.7,0
Wanaparthy,Srirangapur,2020-01-12,0.0,14.0,28.0,40.5,98.5,3.6,0
Wanaparthy,Srirangapur,2020-01-13,0.0,14.4,28.8,32.6,88.0,0.9,0
Wanaparthy,Srirangapur,2020-01-14,0.0,15.1,30.3,27.7,95.8,4.5,0
Wanaparthy,Srirangapur,2020-01-15,0.0,15.8,31.1,27.1,97.4,1.4,0
Wanaparthy,Srirangapur,2020-01-16,0.0,14.6,29.5,27.6,94.3,6.9,0
Wanaparthy,Srirangapur,2020-01-17,0.0,15.3,28.5,47.3,98.2,2.5,0
Wanaparthy,Srirangapur,2020-01-18,0.0,16.9,28.7,50.5,92.5,4.1,0
Wanaparthy,Srirangapur,2020-01-19,0.0,17.3,30.1,49.7,98.4,4.4,0
Wanaparthy,Srirangapur,2020-01-20,0.0,16.8,31.0,47.6,99.2,4.9,0
Wanaparthy,Srirangapur,2020-01-21,0.0,16.5,30.6,46.2,85.7,2.5,0
Wanaparthy,Srirangapur,2020-01-22,0.0,15.7,30.1,34.0,99.0,1.4,0
Wanaparthy,Srirangapur,2020-01-23,0.0,16.3,31.4,37.0,89.5,0.2,0
Wanaparthy,Srirangapur,2020-01-24,0.0,18.7,32.0,30.0,90.0,0.3,0
Wanaparthy,Srirangapur,2020-01-25,0.0,16.2,31.5,24.0,90.4,0.2,0
Wanaparthy,Srirangapur,2020-01-26,0.0,18.2,30.4,46.3,86.2,2.1,0
Wanaparthy,Srirangapur,2020-01-27,0.0,17.4,32.4,30.5,85.4,1.8,0
Wanaparthy,Srirangapur,2020-01-28,0.0,19.0,32.5,37.9,82.1,2.6,0
Wanaparthy,Srirangapur,2020-01-29,0.0,19.9,30.4,45.6,79.4,4.9,0
Wanaparthy,Srirangapur,2020-01-30,0.0,16.5,31.0,45.3,79.5,3.9,0
Wanaparthy,Srirangapur,2020-01-31,0.0,17.4,31.8,43.0,81.9,3.8,0
Wanaparthy,Srirangapur,2020-02-01,0.0,16.4,30.7,48.7,96.6,2.9,0
Wanaparthy,Srirangapur,2020-02-02,0.0,18.9,31.2,45.7,97.3,7.4,0
Wanaparthy,Srirangapur,2020-02-03,0.0,16.8,28.8,51.2,91.6,3.8,0
Wanaparthy,Srirangapur,2020-02-04,0.0,18.1,30.3,42.9,94.4,3.5,0
Wanaparthy,Srirangapur,2020-02-05,0.0,17.1,31.3,43.9,97.4,3.3,0
Wanaparthy,Srirangapur,2020-02-06,0.0,20.9,32.0,30.0,88.1,0.2,0
Wanaparthy,Srirangapur,2020-02-07,0.0,20.8,33.0,26.0,88.0,0.2,0
Wanaparthy,Srirangapur,2020-02-08,0.0,22.0,32.0,40.0,89.0,0.9,0
Wanaparthy,Srirangapur,2020-02-09,0.0,22.6,30.6,47.0,87.6,0.3,0
Wanaparthy,Srirangapur,2020-02-10,0.0,20.3,30.2,49.0,93.2,0.4,0
Wanaparthy,Srirangapur,2020-02-11,0.0,19.9,30.4,45.0,90.1,2.0,0
Wanaparthy,Srirangapur,2020-02-12,0.0,19.3,29.8,44.0,88.4,0.3,0
Wanaparthy,Srirangapur,2020-02-13,0.0,20.3,31.0,40.0,96.9,0.2,0
Wanaparthy,Srirangapur,2020-02-14,0.0,15.4,32.2,29.0,69.0,0.4,0
Wanaparthy,Srirangapur,2020-02-15,0.0,20.0,33.5,20.0,62.0,1.3,0
Wanaparthy,Srirangapur,2020-02-16,0.0,19.9,34.2,19.0,68.0,1.5,0
Wanaparthy,Srirangapur,2020-02-17,0.0,19.6,33.6,23.0,74.0,2.6,0
Wanaparthy,Srirangapur,2020-02-18,0.0,19.7,33.7,26.0,71.0,1.1,0
Wanaparthy,Srirangapur,2020-02-19,0.0,19.6,33.2,18.0,83.0,1.5,0
Wanaparthy,Srirangapur,2020-02-20,0.0,19.7,33.7,27.0,87.0,1.2,0
Wanaparthy,Srirangapur,2020-02-21,0.0,18.8,32.5,32.0,80.0,1.4,0
Wanaparthy,Srirangapur,2020-02-22,0.0,18.1,32.0,26.0,82.0,1.2,0
Wanaparthy,Srirangapur,2020-02-23,0.0,19.1,33.3,25.0,82.0,2.2,0
Wanaparthy,Srirangapur,2020-02-24,0.0,20.1,31.7,27.0,83.0,1.3,0
Wanaparthy,Srirangapur,2020-02-25,0.0,22.4,33.2,25.0,79.0,0.3,0
Wanaparthy,Srirangapur,2020-02-26,0.0,22.8,32.5,42.0,85.0,0.3,0
Wanaparthy,Srirangapur,2020-02-27,0.0,23.0,33.8,35.0,75.8,1.5,0
Wanaparthy,Srirangapur,2020-02-28,0.0,21.5,33.8,37.0,85.0,0.3,0
Wanaparthy,Srirangapur,2020-02-29,0.0,21.5,33.0,38.0,87.0,0.7,0
Wanaparthy,Srirangapur,2020-03-01,0.0,21.8,33.1,35.0,87.0,0.6,0
Wanaparthy,Srirangapur,2020-03-02,0.0,23.3,33.6,31.0,80.0,0.5,0
Wanaparthy,Srirangapur,2020-03-03,0.0,21.8,33.7,34.0,83.0,0.4,0
Wanaparthy,Srirangapur,2020-03-04,0.0,24.8,34.4,32.0,79.6,0.4,0
Wanaparthy,Srirangapur,2020-03-05,0.0,21.6,34.6,27.0,69.0,0.3,0
Wanaparthy,Srirangapur,2020-03-06,0.0,23.0,35.0,20.0,86.0,0.3,0
Wanaparthy,Srirangapur,2020-03-07,0.0,20.1,32.8,36.0,98.4,0.2,0
Wanaparthy,Srirangapur,2020-03-08,0.0,21.1,34.7,32.0,81.0,0.3,0
Wanaparthy,Srirangapur,2020-03-09,0.0,23.9,33.5,47.0,89.0,0.3,0
Wanaparthy,Srirangapur,2020-03-10,0.0,23.7,33.7,43.0,84.9,0.2,0
Wanaparthy,Srirangapur,2020-03-11,0.0,24.1,35.0,40.0,81.0,0.3,0
Wanaparthy,Srirangapur,2020-03-12,0.0,24.7,35.0,35.0,82.0,0.5,0
Wanaparthy,Srirangapur,2020-03-13,0.0,24.4,35.0,31.0,81.0,1.9,0
Wanaparthy,Srirangapur,2020-03-14,0.0,23.2,36.2,24.0,83.0,0.4,0
Wanaparthy,Srirangapur,2020-03-15,0.0,22.9,35.4,23.0,69.0,0.4,0
Wanaparthy,Srirangapur,2020-03-16,0.0,21.5,34.9,32.0,85.0,0.2,0
Wanaparthy,Srirangapur,2020-03-17,0.0,22.1,34.9,30.0,68.3,0.2,0
Wanaparthy,Srirangapur,2020-03-18,0.0,23.2,36.1,22.0,68.0,0.2,0
Wanaparthy,Srirangapur,2020-03-19,0.0,25.9,36.9,18.0,59.0,0.3,0
Wanaparthy,Srirangapur,2020-03-20,3.0,23.6,37.6,25.0,82.0,1.6,0
Wanaparthy,Srirangapur,2020-03-21,0.0,23.9,35.7,31.0,79.0,0.3,0
Wanaparthy,Srirangapur,2020-03-22,0.0,23.1,37.0,22.0,83.0,0.2,0
Wanaparthy,Srirangapur,2020-03-23,0.0,23.9,36.3,16.0,84.0,0.3,0
Wanaparthy,Srirangapur,2020-03-24,0.0,24.2,36.4,27.0,79.0,0.2,0
Wanaparthy,Srirangapur,2020-03-25,0.0,23.8,36.3,25.0,70.0,0.3,0
Wanaparthy,Srirangapur,2020-03-26,0.0,23.7,36.1,26.0,69.0,0.3,0
Wanaparthy,Srirangapur,2020-03-27,0.0,23.7,36.3,23.0,58.0,0.3,0
Wanaparthy,Srirangapur,2020-03-28,0.0,23.3,36.6,19.0,50.0,0.4,0
Wanaparthy,Srirangapur,2020-03-29,0.0,24.8,37.5,19.0,46.0,0.3,0
Wanaparthy,Srirangapur,2020-03-30,0.0,24.9,38.9,16.0,54.0,0.2,0
Wanaparthy,Srirangapur,2020-03-31,0.0,24.3,37.1,23.0,62.0,0.4,0
Wanaparthy,Veepangandla,2020-01-01,0.0,19.7,29.9,58.9,95.7,10.2,0
Wanaparthy,Veepangandla,2020-01-02,0.0,20.1,32.7,60.2,85.5,6.0,0
Wanaparthy,Veepangandla,2020-01-03,0.0,21.1,31.9,55.0,97.2,9.5,0
Wanaparthy,Veepangandla,2020-01-04,0.0,21.4,33.2,53.6,99.9,4.8,0
Wanaparthy,Veepangandla,2020-01-05,0.0,21.5,34.9,50.0,88.3,6.6,0
Wanaparthy,Veepangandla,2020-01-06,0.0,21.1,30.1,54.2,80.3,6.0,0
Wanaparthy,Veepangandla,2020-01-07,0.0,21.5,30.8,66.7,89.7,7.7,0
Wanaparthy,Veepangandla,2020-01-08,0.0,20.0,31.8,57.3,95.7,11.2,0
Wanaparthy,Veepangandla,2020-01-09,0.0,20.9,30.4,62.9,99.7,6.8,0
Wanaparthy,Veepangandla,2020-01-10,0.0,21.1,30.9,46.5,91.1,5.0,0
Wanaparthy,Veepangandla,2020-01-11,0.0,19.4,31.2,53.3,85.5,6.6,0
Wanaparthy,Veepangandla,2020-01-12,0.0,19.8,32.5,46.3,85.2,5.7,0
Wanaparthy,Veepangandla,2020-01-13,0.0,17.9,33.5,40.5,79.9,4.2,0
Wanaparthy,Veepangandla,2020-01-14,0.0,18.4,33.5,28.9,86.4,4.9,0
Wanaparthy,Veepangandla,2020-01-15,0.0,17.2,33.9,36.2,81.9,4.3,0
Wanaparthy,Veepangandla,2020-01-16,0.0,17.1,31.1,36.5,89.1,4.4,0
Wanaparthy,Veepangandla,2020-01-17,0.0,19.1,32.5,38.3,86.6,6.2,0
Wanaparthy,Veepangandla,2020-01-18,0.0,20.1,33.0,43.8,94.5,7.7,0
Wanaparthy,Veepangandla,2020-01-19,0.0,21.7,33.8,43.7,80.7,6.1,0
Wanaparthy,Veepangandla,2020-01-20,0.0,19.9,32.9,39.3,84.1,6.4,0
Wanaparthy,Veepangandla,2020-01-21,0.0,19.9,33.6,36.2,75.6,6.5,0
Wanaparthy,Veepangandla,2020-01-22,0.0,18.2,33.8,41.0,87.5,9.4,0
Wanaparthy,Veepangandla,2020-01-23,0.0,17.4,34.4,35.4,96.5,7.8,0
Wanaparthy,Veepangandla,2020-01-24,0.0,17.5,32.6,37.6,95.3,4.7,0
Wanaparthy,Veepangandla,2020-01-25,0.0,18.4,33.8,25.0,84.3,7.3,0
Wanaparthy,Veepangandla,2020-01-26,0.0,19.1,34.5,32.6,81.2,3.7,0
Wanaparthy,Veepangandla,2020-01-27,0.0,19.6,35.5,34.7,75.8,5.6,0
Wanaparthy,Veepangandla,2020-01-28,0.0,19.4,34.8,25.7,80.3,7.1,0
Wanaparthy,Veepangandla,2020-01-29,0.0,21.6,32.0,52.9,85.5,6.5,0
Wanaparthy,Veepangandla,2020-01-30,0.0,21.8,33.1,38.8,99.0,6.4,0
Wanaparthy,Veepangandla,2020-01-31,0.0,21.3,34.6,42.0,83.3,6.3,0
Wanaparthy,Veepangandla,2020-02-01,0.0,21.3,35.7,39.8,88.6,10.5,0
Wanaparthy,Veepangandla,2020-02-02,0.0,20.8,33.8,37.5,89.1,11.9,0
Wanaparthy,Veepangandla,2020-02-03,0.0,20.1,34.6,53.7,88.2,10.0,0
Wanaparthy,Veepangandla,2020-02-04,0.0,19.3,34.9,42.4,83.8,7.0,0
Wanaparthy,Veepangandla,2020-02-05,0.0,20.7,34.4,42.8,85.6,11.0,0
Wanaparthy,Veepangandla,2020-02-06,0.0,20.3,34.5,30.6,74.8,10.2,0
Wanaparthy,Veepangandla,2020-02-07,0.0,21.0,33.2,26.6,79.2,10.1,0
Wanaparthy,Veepangandla,2020-02-08,0.0,22.1,35.2,42.3,88.5,10.6,0
Wanaparthy,Veepangandla,2020-02-09,0.0,22.4,34.1,50.9,79.8,8.0,0
Wanaparthy,Veepangandla,2020-02-10,0.0,19.9,31.3,53.1,92.4,10.4,0
Wanaparthy,Veepangandla,2020-02-11,0.0,20.3,32.9,47.1,86.1,7.0,0
Wanaparthy,Veepangandla,2020-02-12,0.0,19.8,32.3,43.7,83.7,8.8,0
Wanaparthy,Veepangandla,2020-02-13,0.0,19.6,33.7,40.1,87.9,7.8,0
Wanaparthy,Veepangandla,2020-02-14,0.0,18.7,32.8,34.9,77.4,5.2,0
Wanaparthy,Veepangandla,2020-02-15,0.0,18.4,33.8,19.8,74.8,6.5,0
Wanaparthy,Veepangandla,2020-02-16,0.0,17.4,35.2,18.6,79.8,7.6,0
Wanaparthy,Veepangandla,2020-02-17,0.0,18.1,34.6,24.8,84.0,5.5,0
Wanaparthy,Veepangandla,2020-02-18,0.0,18.3,35.2,29.8,80.2,4.5,0
Wanaparthy,Veepangandla,2020-02-19,0.0,19.1,34.0,15.9,87.4,5.1,0
Wanaparthy,Veepangandla,2020-02-20,0.0,20.2,33.5,34.8,89.4,7.5,0
Wanaparthy,Veepangandla,2020-02-21,0.0,17.7,32.6,39.2,84.9,10.5,0
Wanaparthy,Veepangandla,2020-02-22,0.0,17.4,32.6,28.9,91.7,4.4,0
Wanaparthy,Veepangandla,2020-02-23,0.0,18.0,33.6,28.3,90.4,6.9,0
Wanaparthy,Veepangandla,2020-02-24,0.0,20.5,33.5,35.3,84.2,9.2,0
Wanaparthy,Veepangandla,2020-02-25,0.0,22.9,33.7,19.8,80.6,11.2,0
Wanaparthy,Veepangandla,2020-02-26,0.0,22.1,32.4,48.6,92.8,10.2,0
Wanaparthy,Veepangandla,2020-02-27,0.0,22.3,33.9,42.1,78.3,9.8,0
Wanaparthy,Veepangandla,2020-02-28,0.0,20.6,33.2,43.4,87.6,8.8,0
Wanaparthy,Veepangandla,2020-02-29,0.0,21.7,34.1,39.0,91.1,8.6,0
Wanaparthy,Veepangandla,2020-03-01,0.0,22.4,33.7,38.7,88.0,9.2,0
Wanaparthy,Veepangandla,2020-03-02,0.0,23.3,34.9,35.8,84.9,7.7,0
Wanaparthy,Veepangandla,2020-03-03,0.0,22.3,34.7,39.5,87.1,4.9,0
Wanaparthy,Veepangandla,2020-03-04,0.0,26.0,35.7,38.0,69.3,8.1,0
Wanaparthy,Veepangandla,2020-03-05,0.0,21.6,34.3,32.0,86.4,6.7,0
Wanaparthy,Veepangandla,2020-03-06,0.0,23.1,35.1,21.7,93.2,8.1,0
Wanaparthy,Veepangandla,2020-03-07,0.0,24.1,33.6,43.2,95.5,8.7,0
Wanaparthy,Veepangandla,2020-03-08,0.0,23.2,34.3,39.0,96.0,7.9,0
Wanaparthy,Veepangandla,2020-03-09,0.0,23.7,33.4,55.4,96.9,6.7,0
Wanaparthy,Veepangandla,2020-03-10,0.0,23.9,34.5,48.5,81.9,9.0,0
Wanaparthy,Veepangandla,2020-03-11,0.0,24.1,36.1,44.3,84.5,9.7,0
Wanaparthy,Veepangandla,2020-03-12,0.0,25.2,37.0,40.4,84.4,8.0,0
Wanaparthy,Veepangandla,2020-03-13,0.0,24.3,36.4,35.6,84.5,8.2,0
Wanaparthy,Veepangandla,2020-03-14,0.0,22.1,36.0,24.2,90.6,9.3,0
Wanaparthy,Veepangandla,2020-03-15,0.0,22.2,37.3,24.8,81.0,11.1,0
Wanaparthy,Veepangandla,2020-03-16,0.0,22.0,34.9,38.0,85.9,8.4,0
Wanaparthy,Veepangandla,2020-03-17,0.0,24.0,35.8,33.2,68.9,8.6,0
Wanaparthy,Veepangandla,2020-03-18,0.0,23.2,36.8,25.7,74.6,11.7,0
Wanaparthy,Veepangandla,2020-03-19,0.0,24.2,37.9,13.2,75.5,10.3,0
Wanaparthy,Veepangandla,2020-03-20,0.0,23.9,37.9,23.2,83.6,10.3,0
Wanaparthy,Veepangandla,2020-03-21,0.0,23.5,37.7,30.7,81.5,8.3,0
Wanaparthy,Veepangandla,2020-03-22,0.0,23.0,37.0,20.1,85.8,9.4,0
Wanaparthy,Veepangandla,2020-03-23,0.0,23.6,37.4,18.6,87.5,7.9,0
Wanaparthy,Veepangandla,2020-03-24,0.0,24.6,37.3,32.6,81.9,8.6,0
Wanaparthy,Veepangandla,2020-03-25,0.0,24.6,37.1,28.8,75.5,9.1,0
Wanaparthy,Veepangandla,2020-03-26,0.0,22.7,37.0,28.8,77.2,11.1,0
Wanaparthy,Veepangandla,2020-03-27,0.0,24.1,37.2,25.1,59.9,9.7,0
Wanaparthy,Veepangandla,2020-03-28,0.0,21.4,37.4,18.2,54.1,12.2,0
Wanaparthy,Veepangandla,2020-03-29,0.0,24.3,37.7,16.3,46.4,10.4,0
Wanaparthy,Veepangandla,2020-03-30,0.0,24.2,38.2,15.0,57.2,10.0,0
Wanaparthy,Veepangandla,2020-03-31,0.0,22.8,37.8,19.4,71.2,6.1,0
Wanaparthy,Chinnambavi,2020-01-01,0.0,20.1,29.2,56.9,95.6,14.5,0
Wanaparthy,Chinnambavi,2020-01-02,0.0,20.1,29.8,58.4,97.3,7.8,0
Wanaparthy,Chinnambavi,2020-01-03,0.0,21.4,31.9,53.7,96.4,12.7,0
Wanaparthy,Chinnambavi,2020-01-04,0.0,21.5,31.8,52.1,97.0,9.2,0
Wanaparthy,Chinnambavi,2020-01-05,0.0,21.6,31.9,49.8,91.3,13.9,0
Wanaparthy,Chinnambavi,2020-01-06,0.0,21.3,30.4,54.1,76.7,11.2,0
Wanaparthy,Chinnambavi,2020-01-07,0.0,21.4,28.3,66.4,97.4,11.5,0
Wanaparthy,Chinnambavi,2020-01-08,0.0,20.4,29.7,59.3,96.9,15.2,0
Wanaparthy,Chinnambavi,2020-01-09,0.0,20.9,30.8,54.2,96.7,9.6,0
Wanaparthy,Chinnambavi,2020-01-10,0.0,20.8,31.1,46.4,91.5,8.8,0
Wanaparthy,Chinnambavi,2020-01-11,0.0,19.4,30.8,52.1,95.9,11.3,0
Wanaparthy,Chinnambavi,2020-01-12,0.0,19.8,30.6,45.2,86.4,9.3,0
Wanaparthy,Chinnambavi,2020-01-13,0.0,17.9,30.7,40.5,80.9,6.9,0
Wanaparthy,Chinnambavi,2020-01-14,0.0,18.4,32.4,28.4,89.4,8.7,0
Wanaparthy,Chinnambavi,2020-01-15,0.0,17.3,32.4,36.2,92.7,7.1,0
Wanaparthy,Chinnambavi,2020-01-16,0.0,17.1,30.8,36.5,89.5,6.7,0
Wanaparthy,Chinnambavi,2020-01-17,0.0,19.1,31.0,37.0,86.6,9.8,0
Wanaparthy,Chinnambavi,2020-01-18,0.0,20.1,31.4,40.4,94.5,13.2,0
Wanaparthy,Chinnambavi,2020-01-19,0.0,21.8,32.1,44.2,84.6,9.4,0
Wanaparthy,Chinnambavi,2020-01-20,0.0,20.6,32.2,41.1,84.8,10.7,0
Wanaparthy,Chinnambavi,2020-01-21,0.0,20.7,33.2,36.4,72.8,7.8,0
Wanaparthy,Chinnambavi,2020-01-22,0.0,18.3,32.7,34.6,97.0,13.5,0
Wanaparthy,Chinnambavi,2020-01-23,0.0,17.6,32.4,33.3,97.0,11.3,0
Wanaparthy,Chinnambavi,2020-01-24,0.0,17.9,31.9,39.2,94.7,8.6,0
Wanaparthy,Chinnambavi,2020-01-25,0.0,18.5,33.3,24.2,87.9,10.8,0
Wanaparthy,Chinnambavi,2020-01-26,0.0,19.7,33.6,31.8,85.2,7.8,0
Wanaparthy,Chinnambavi,2020-01-27,0.0,20.2,33.1,36.0,85.2,9.2,0
Wanaparthy,Chinnambavi,2020-01-28,0.0,19.7,34.6,27.7,82.2,10.3,0
Wanaparthy,Chinnambavi,2020-01-29,0.0,21.9,32.3,41.2,83.8,11.4,0
Wanaparthy,Chinnambavi,2020-01-30,0.0,21.8,33.0,38.9,96.8,10.8,0
Wanaparthy,Chinnambavi,2020-01-31,0.0,21.3,33.8,42.6,87.2,13.3,0
Wanaparthy,Chinnambavi,2020-02-01,0.0,21.1,33.2,39.0,91.5,16.7,0
Wanaparthy,Chinnambavi,2020-02-02,0.0,20.9,33.0,35.5,94.6,15.1,0
Wanaparthy,Chinnambavi,2020-02-03,0.0,20.0,31.4,44.5,91.2,18.1,0
Wanaparthy,Chinnambavi,2020-02-04,0.0,18.9,32.3,40.9,90.0,10.1,0
Wanaparthy,Chinnambavi,2020-02-05,0.0,20.4,32.8,34.9,89.3,16.4,0
Wanaparthy,Chinnambavi,2020-02-06,0.0,20.8,33.4,30.7,77.7,15.1,0
Wanaparthy,Chinnambavi,2020-02-07,0.0,21.3,33.7,25.9,85.8,16.3,0
Wanaparthy,Chinnambavi,2020-02-08,0.0,22.2,32.9,41.0,89.7,14.5,0
Wanaparthy,Chinnambavi,2020-02-09,0.0,22.4,31.5,50.2,78.8,12.8,0
Wanaparthy,Chinnambavi,2020-02-10,0.0,20.1,30.9,50.2,90.5,15.2,0
Wanaparthy,Chinnambavi,2020-02-11,0.0,20.8,31.5,45.5,83.4,8.5,0
Wanaparthy,Chinnambavi,2020-02-12,0.0,20.3,32.2,42.5,85.6,14.9,0
Wanaparthy,Chinnambavi,2020-02-13,0.0,19.7,32.2,38.2,93.6,10.1,0
Wanaparthy,Chinnambavi,2020-02-14,0.0,20.3,33.4,29.4,74.0,10.3,0
Wanaparthy,Chinnambavi,2020-02-15,0.0,19.7,34.5,20.1,64.0,14.2,0
Wanaparthy,Chinnambavi,2020-02-16,0.0,19.2,35.1,24.5,68.0,15.9,0
Wanaparthy,Chinnambavi,2020-02-17,0.0,18.9,35.3,24.1,72.6,9.5,0
Wanaparthy,Chinnambavi,2020-02-18,0.0,19.7,34.3,27.5,71.8,8.3,0
Wanaparthy,Chinnambavi,2020-02-19,0.0,19.9,34.3,23.8,85.4,10.3,0
Wanaparthy,Chinnambavi,2020-02-20,0.0,19.9,33.9,29.9,86.5,8.9,0
