District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-04,1.5,25.3,29.9,87.1,100.0,0.0,1.8
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-05,18.8,24.3,32.7,78.4,100.0,0.2,2.4
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-06,1.5,26.4,34.3,74.8,100.0,0.0,2.5
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-07,2.0,25.6,29.6,87.2,100.0,0.0,1.6
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-08,0.5,26.0,32.4,78.4,100.0,0.0,2.3
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-09,0.0,26.9,34.6,73.5,98.8,0.0,2.5
Bhadradri-Kothagudem,Palwancha,2019-07-01,21.2,24.5,31.0,71.6,93.1,0.0,6.3
Bhadradri-Kothagudem,Palwancha,2019-07-02,0.4,25.0,31.1,75.9,92.6,0.0,5.2
Bhadradri-Kothagudem,Palwancha,2019-07-03,7.6,25.4,31.9,76.5,91.5,0.0,8.5
Bhadradri-Kothagudem,Palwancha,2019-07-04,1.6,26.2,33.2,65.5,88.5,0.0,3.7
Bhadradri-Kothagudem,Palwancha,2019-07-05,0.0,27.4,35.8,57.2,84.1,0.0,7.3
Bhadradri-Kothagudem,Palwancha,2019-07-06,3.2,25.3,32.0,70.3,88.7,0.0,9.1
Bhadradri-Kothagudem,Palwancha,2019-07-07,0.0,26.9,33.0,63.9,84.0,0.0,5.9
Bhadradri-Kothagudem,Palwancha,2019-07-08,0.1,25.4,34.6,57.8,84.7,0.0,7.9
Bhadradri-Kothagudem,Palwancha,2019-07-09,25.1,25.4,35.1,58.6,89.6,0.0,5.7
Bhadradri-Kothagudem,Palwancha,2019-07-10,0.1,25.7,34.1,63.3,88.9,0.0,6.3
Bhadradri-Kothagudem,Palwancha,2019-07-11,3.2,25.6,35.0,59.1,89.3,0.0,5.0
Bhadradri-Kothagudem,Palwancha,2019-07-12,25.1,24.6,33.7,65.9,90.5,0.0,2.0
Bhadradri-Kothagudem,Palwancha,2019-07-13,0.0,25.8,34.0,64.1,89.2,0.0,4.3
Bhadradri-Kothagudem,Palwancha,2019-07-14,1.0,25.3,35.3,62.1,86.0,0.0,3.3
Bhadradri-Kothagudem,Palwancha,2019-07-15,0.3,25.7,34.7,62.0,86.3,0.0,2.8
Bhadradri-Kothagudem,Palwancha,2019-07-16,0.9,25.2,34.6,60.3,87.6,0.0,4.9
Bhadradri-Kothagudem,Palwancha,2019-07-17,0.0,25.8,35.8,56.8,86.2,0.0,5.3
Bhadradri-Kothagudem,Palwancha,2019-07-18,0.0,26.7,36.7,53.4,80.7,0.0,3.7
Bhadradri-Kothagudem,Palwancha,2019-07-19,13.2,24.8,36.4,59.2,90.4,0.0,6.2
Bhadradri-Kothagudem,Palwancha,2019-07-20,0.0,24.9,34.4,65.9,92.4,,
Bhadradri-Kothagudem,Palwancha,2019-07-21,0.0,25.2,30.7,76.6,93.6,0.0,4.6
Bhadradri-Kothagudem,Palwancha,2019-07-22,2.8,25.5,34.2,68.6,93.2,0.0,5.9
Bhadradri-Kothagudem,Palwancha,2019-07-23,2.9,25.7,35.6,62.1,89.6,0.0,2.4
Bhadradri-Kothagudem,Palwancha,2019-07-24,0.4,25.3,34.5,65.4,89.6,0.0,1.5
Bhadradri-Kothagudem,Palwancha,2019-07-25,0.0,26.8,35.1,61.3,84.4,0.0,2.1
Bhadradri-Kothagudem,Palwancha,2019-07-26,21.2,24.4,34.2,62.4,92.0,0.0,6.4
Bhadradri-Kothagudem,Palwancha,2019-07-27,11.8,23.6,26.3,89.6,94.9,0.0,2.0
Bhadradri-Kothagudem,Palwancha,2019-07-28,41.2,23.8,26.8,89.4,94.3,0.0,0.1
Bhadradri-Kothagudem,Palwancha,2019-07-29,27.5,23.8,25.6,92.7,95.6,,
Bhadradri-Kothagudem,Palwancha,2019-07-30,9.6,23.6,25.6,93.4,96.1,,
Bhadradri-Kothagudem,Palwancha,2019-07-31,7.5,24.1,30.1,82.7,93.7,,
Bhadradri-Kothagudem,Palwancha,2019-08-01,3.7,24.1,32.7,73.5,93.2,,
Bhadradri-Kothagudem,Palwancha,2019-08-02,48.1,23.7,30.7,80.1,95.4,,
Bhadradri-Kothagudem,Palwancha,2019-08-03,58.2,23.6,24.5,95.2,96.4,,
Bhadradri-Kothagudem,Palwancha,2019-08-04,0.3,24.1,28.2,86.4,95.3,,
Bhadradri-Kothagudem,Palwancha,2019-08-05,0.8,24.5,30.9,78.9,91.1,,
Bhadradri-Kothagudem,Palwancha,2019-08-06,3.7,24.5,31.4,77.5,92.8,,
Bhadradri-Kothagudem,Palwancha,2019-08-07,82.2,24.0,26.9,88.3,94.8,,
Bhadradri-Kothagudem,Palwancha,2019-08-08,19.6,24.4,27.6,86.3,93.0,,
Bhadradri-Kothagudem,Palwancha,2019-08-09,13.1,24.0,30.9,80.4,93.9,,
Bhadradri-Kothagudem,Palwancha,2019-08-10,0.7,26.2,33.1,72.7,93.3,,
Bhadradri-Kothagudem,Palwancha,2019-08-11,0.6,26.1,34.3,65.3,87.2,,
Bhadradri-Kothagudem,Palwancha,2019-08-12,0.0,26.1,34.0,65.0,90.3,,
Bhadradri-Kothagudem,Palwancha,2019-08-13,6.4,25.7,32.3,71.2,94.9,,
Bhadradri-Kothagudem,Palwancha,2019-08-14,5.1,24.9,32.2,77.4,96.1,,
Bhadradri-Kothagudem,Palwancha,2019-08-15,0.8,25.0,33.3,75.9,95.8,,
Bhadradri-Kothagudem,Palwancha,2019-08-16,2.3,25.6,33.8,68.1,95.4,,
Bhadradri-Kothagudem,Palwancha,2019-08-17,3.6,26.1,33.9,69.4,94.4,0.0,5.3
Bhadradri-Kothagudem,Palwancha,2019-08-18,7.4,25.4,35.2,69.3,99.0,0.0,1.6
Bhadradri-Kothagudem,Palwancha,2019-08-19,20.3,24.3,34.4,74.0,99.0,0.0,64.8
Bhadradri-Kothagudem,Palwancha,2019-08-20,0.7,25.2,34.9,66.6,98.3,0.0,2.2
Bhadradri-Kothagudem,Palwancha,2019-08-21,39.5,24.7,34.7,75.3,99.2,0.0,1.1
Bhadradri-Kothagudem,Palwancha,2019-08-22,12.4,24.3,32.2,76.0,98.6,0.0,1.7
Bhadradri-Kothagudem,Palwancha,2019-08-23,36.8,24.6,33.0,80.4,98.9,0.2,1.4
Bhadradri-Kothagudem,Palwancha,2019-08-24,9.0,24.8,28.9,90.5,99.1,0.0,4.1
Bhadradri-Kothagudem,Palwancha,2019-08-25,0.0,24.6,30.9,84.3,99.1,0.0,54.2
Bhadradri-Kothagudem,Palwancha,2019-08-26,0.0,25.5,34.6,72.1,98.3,0.0,2.2
Bhadradri-Kothagudem,Palwancha,2019-08-27,0.8,24.9,34.3,71.8,98.6,0.0,2.1
Bhadradri-Kothagudem,Palwancha,2019-08-28,0.0,25.1,34.7,60.1,97.1,0.0,1.9
Bhadradri-Kothagudem,Palwancha,2019-08-29,0.0,26.6,35.4,63.6,97.1,0.0,2.2
Bhadradri-Kothagudem,Palwancha,2019-08-30,2.4,26.9,36.1,61.0,97.8,0.0,2.0
Bhadradri-Kothagudem,Palwancha,2019-08-31,11.4,24.8,35.7,65.3,98.4,0.1,2.0
Bhadradri-Kothagudem,Palwancha,2019-09-01,33.0,24.6,34.1,75.4,99.2,0.0,1.8
Bhadradri-Kothagudem,Palwancha,2019-09-02,3.3,24.5,31.8,80.2,98.3,0.4,2.3
Bhadradri-Kothagudem,Palwancha,2019-09-03,1.4,25.0,29.2,85.1,97.4,0.0,1.7
Bhadradri-Kothagudem,Palwancha,2019-09-04,4.8,25.2,29.7,85.4,98.0,0.0,1.8
Bhadradri-Kothagudem,Palwancha,2019-09-05,14.1,24.3,32.2,78.9,99.0,0.2,31.7
Bhadradri-Kothagudem,Palwancha,2019-09-06,4.0,26.1,34.0,73.2,98.6,0.0,2.5
Bhadradri-Kothagudem,Palwancha,2019-09-07,2.0,25.6,29.5,87.2,97.7,0.0,1.6
Bhadradri-Kothagudem,Palwancha,2019-09-08,12.5,25.7,32.0,76.7,98.8,0.0,2.3
Bhadradri-Kothagudem,Palwancha,2019-09-09,1.8,26.7,34.0,71.7,96.4,0.0,2.5
Bhadradri-Kothagudem,Burgampadu,2019-07-01,54.5,24.9,32.6,76.3,99.9,0.0,39.4
Bhadradri-Kothagudem,Burgampadu,2019-07-02,9.3,25.7,30.6,79.7,99.9,0.0,28.3
Bhadradri-Kothagudem,Burgampadu,2019-07-03,2.4,26.2,32.4,84.4,99.9,0.0,28.1
Bhadradri-Kothagudem,Burgampadu,2019-07-04,1.6,27.5,34.8,67.2,99.9,0.0,21.4
Bhadradri-Kothagudem,Burgampadu,2019-07-05,1.4,28.9,36.0,57.0,99.5,0.0,25.4
Bhadradri-Kothagudem,Burgampadu,2019-07-06,2.5,25.8,33.2,69.9,99.9,0.0,21.7
Bhadradri-Kothagudem,Burgampadu,2019-07-07,0.9,27.9,35.2,66.6,99.9,0.0,25.2
Bhadradri-Kothagudem,Burgampadu,2019-07-08,0.4,27.5,37.8,53.0,99.9,0.0,30.4
Bhadradri-Kothagudem,Burgampadu,2019-07-09,14.7,25.5,37.8,63.0,99.9,0.0,22.4
Bhadradri-Kothagudem,Burgampadu,2019-07-10,4.1,26.7,37.6,70.9,99.9,0.0,21.7
Bhadradri-Kothagudem,Burgampadu,2019-07-11,4.0,26.4,36.0,57.1,99.9,0.0,8.1
Bhadradri-Kothagudem,Burgampadu,2019-07-12,30.0,25.0,37.2,63.1,99.9,0.0,18.9
Bhadradri-Kothagudem,Burgampadu,2019-07-13,0.0,27.5,37.6,74.0,99.9,0.0,0.1
Bhadradri-Kothagudem,Burgampadu,2019-07-14,0.0,25.1,37.9,69.2,99.9,0.0,22.7
Bhadradri-Kothagudem,Burgampadu,2019-07-15,0.9,27.5,35.2,71.4,99.9,0.0,0.8
Bhadradri-Kothagudem,Burgampadu,2019-07-16,0.3,27.5,38.0,58.7,99.9,0.0,22.5
Bhadradri-Kothagudem,Burgampadu,2019-07-17,0.0,28.0,37.8,57.8,99.9,0.0,18.0
Bhadradri-Kothagudem,Burgampadu,2019-07-18,0.0,27.8,37.8,48.4,91.4,0.0,15.7
Bhadradri-Kothagudem,Burgampadu,2019-07-19,26.8,27.3,37.8,64.7,99.9,0.0,3.0
Bhadradri-Kothagudem,Burgampadu,2019-07-20,0.0,27.4,35.2,72.6,99.9,0.0,0.1
Bhadradri-Kothagudem,Burgampadu,2019-07-21,1.9,27.1,34.7,78.5,99.9,0.0,13.1
Bhadradri-Kothagudem,Burgampadu,2019-07-22,1.3,27.4,37.8,65.3,99.9,0.0,5.7
Bhadradri-Kothagudem,Burgampadu,2019-07-23,0.0,27.5,37.8,58.9,99.9,0.0,0.2
Bhadradri-Kothagudem,Burgampadu,2019-07-24,2.0,27.5,37.7,71.4,99.9,0.0,0.1
Bhadradri-Kothagudem,Burgampadu,2019-07-25,0.0,28.4,37.8,57.0,98.3,0.0,15.5
Bhadradri-Kothagudem,Burgampadu,2019-07-26,17.7,24.8,35.8,62.9,99.9,0.0,26.2
Bhadradri-Kothagudem,Burgampadu,2019-07-27,20.5,24.8,28.2,96.3,99.9,0.0,17.7
Bhadradri-Kothagudem,Burgampadu,2019-07-28,43.3,24.9,28.0,93.6,99.9,0.0,19.9
Bhadradri-Kothagudem,Burgampadu,2019-07-29,44.5,24.8,27.6,95.8,99.9,0.0,0.1
Bhadradri-Kothagudem,Burgampadu,2019-07-30,14.6,24.9,28.2,93.7,99.9,0.0,11.2
Bhadradri-Kothagudem,Burgampadu,2019-07-31,7.2,24.6,32.6,77.3,99.9,0.0,25.0
Bhadradri-Kothagudem,Burgampadu,2019-08-01,6.1,24.6,35.2,79.6,99.9,0.0,26.4
Bhadradri-Kothagudem,Burgampadu,2019-08-02,107.1,24.9,32.6,81.6,99.9,0.0,29.8
Bhadradri-Kothagudem,Burgampadu,2019-08-03,67.8,24.8,27.3,96.2,99.9,0.1,26.7
Bhadradri-Kothagudem,Burgampadu,2019-08-04,0.0,26.7,32.5,81.6,99.9,0.0,22.1
Bhadradri-Kothagudem,Burgampadu,2019-08-05,1.5,26.7,33.3,84.0,99.9,0.0,21.9
Bhadradri-Kothagudem,Burgampadu,2019-08-06,3.9,25.0,33.5,82.7,99.9,0.0,21.8
Bhadradri-Kothagudem,Burgampadu,2019-08-07,100.7,24.9,27.9,96.2,99.9,0.0,21.0
Bhadradri-Kothagudem,Burgampadu,2019-08-08,33.6,26.2,28.1,95.8,99.9,0.0,19.5
Bhadradri-Kothagudem,Burgampadu,2019-08-09,16.4,24.9,34.8,87.6,99.9,0.0,26.4
Bhadradri-Kothagudem,Burgampadu,2019-08-10,0.0,27.4,35.4,83.1,99.9,0.0,23.4
Bhadradri-Kothagudem,Burgampadu,2019-08-11,0.0,27.5,35.2,68.2,99.9,0.0,18.7
Bhadradri-Kothagudem,Burgampadu,2019-08-12,0.0,27.5,35.3,68.7,99.9,0.0,15.2
Bhadradri-Kothagudem,Burgampadu,2019-08-13,0.0,27.5,32.6,85.7,99.9,0.0,13.8
Bhadradri-Kothagudem,Burgampadu,2019-08-14,1.6,27.5,33.3,90.3,99.9,0.0,22.4
Bhadradri-Kothagudem,Burgampadu,2019-08-15,0.0,27.1,35.5,73.2,99.9,0.0,9.3
Bhadradri-Kothagudem,Burgampadu,2019-08-16,0.0,27.5,33.3,75.9,99.9,0.0,14.9
Bhadradri-Kothagudem,Burgampadu,2019-08-17,22.1,26.9,35.2,89.2,99.9,0.0,5.8
Bhadradri-Kothagudem,Burgampadu,2019-08-18,50.2,25.5,34.4,73.0,99.9,0.0,14.0
Bhadradri-Kothagudem,Burgampadu,2019-08-19,1.9,25.3,33.8,92.2,99.9,0.0,26.5
Bhadradri-Kothagudem,Burgampadu,2019-08-20,3.1,26.6,34.6,66.2,99.9,0.0,9.4
Bhadradri-Kothagudem,Burgampadu,2019-08-21,37.7,26.8,32.5,91.7,99.9,0.0,15.2
Bhadradri-Kothagudem,Burgampadu,2019-08-22,31.1,23.7,35.2,89.3,99.9,0.0,7.4
Bhadradri-Kothagudem,Burgampadu,2019-08-23,27.4,24.8,33.2,88.1,99.9,0.0,12.8
Bhadradri-Kothagudem,Burgampadu,2019-08-24,10.2,24.9,27.8,92.4,99.9,0.0,13.5
Bhadradri-Kothagudem,Burgampadu,2019-08-25,6.3,25.3,32.2,82.8,99.9,0.0,14.8
Bhadradri-Kothagudem,Burgampadu,2019-08-26,0.0,27.5,32.6,99.1,99.9,0.0,16.0
Bhadradri-Kothagudem,Burgampadu,2019-08-27,13.1,24.7,35.3,80.2,99.9,0.0,15.2
Bhadradri-Kothagudem,Burgampadu,2019-08-28,0.0,27.2,35.2,72.2,99.9,0.0,16.8
Bhadradri-Kothagudem,Burgampadu,2019-08-29,0.0,26.5,35.2,71.1,99.9,0.0,15.5
Bhadradri-Kothagudem,Burgampadu,2019-08-30,3.3,27.1,35.2,60.3,99.9,0.0,18.3
Bhadradri-Kothagudem,Burgampadu,2019-08-31,14.9,24.7,35.2,80.5,99.9,0.0,20.3
Bhadradri-Kothagudem,Burgampadu,2019-09-01,36.8,24.9,32.6,93.5,99.9,0.0,13.4
Bhadradri-Kothagudem,Burgampadu,2019-09-02,5.3,24.7,31.0,87.0,99.9,0.8,22.1
Bhadradri-Kothagudem,Burgampadu,2019-09-03,16.1,26.2,27.5,92.9,99.9,0.0,15.5
Bhadradri-Kothagudem,Burgampadu,2019-09-04,11.4,26.6,30.3,94.0,99.9,0.0,11.5
Bhadradri-Kothagudem,Burgampadu,2019-09-05,21.0,24.3,32.6,94.0,99.9,0.0,19.7
Bhadradri-Kothagudem,Burgampadu,2019-09-06,0.0,27.1,32.6,93.3,99.9,0.0,17.2
Bhadradri-Kothagudem,Burgampadu,2019-09-07,10.8,26.4,30.1,89.5,99.9,0.0,15.9
Bhadradri-Kothagudem,Burgampadu,2019-09-08,19.1,26.6,31.0,87.9,99.9,0.0,12.6
Bhadradri-Kothagudem,Burgampadu,2019-09-09,3.7,27.4,32.7,85.0,99.9,0.0,18.1
Bhadradri-Kothagudem,Bhadrachalam,2019-07-01,40.5,24.2,32.6,69.2,100.0,1.6,21.4
Bhadradri-Kothagudem,Bhadrachalam,2019-07-02,12.5,25.2,30.4,83.9,99.9,0.0,19.8
Bhadradri-Kothagudem,Bhadrachalam,2019-07-03,4.1,26.0,30.8,80.5,100.0,0.0,28.1
Bhadradri-Kothagudem,Bhadrachalam,2019-07-04,1.8,26.5,32.8,69.6,98.8,0.0,21.4
Bhadradri-Kothagudem,Bhadrachalam,2019-07-05,0.4,28.0,35.9,59.3,94.0,0.0,25.4
Bhadradri-Kothagudem,Bhadrachalam,2019-07-06,2.8,25.8,32.9,71.1,100.0,0.0,21.7
Bhadradri-Kothagudem,Bhadrachalam,2019-07-07,0.0,27.5,34.6,63.2,97.4,0.0,25.2
Bhadradri-Kothagudem,Bhadrachalam,2019-07-08,0.2,26.9,35.7,53.8,98.8,0.0,30.4
Bhadradri-Kothagudem,Bhadrachalam,2019-07-09,17.8,25.4,35.6,58.9,100.0,0.0,22.4
Bhadradri-Kothagudem,Bhadrachalam,2019-07-10,0.1,26.8,34.8,70.6,100.0,0.0,21.7
Bhadradri-Kothagudem,Bhadrachalam,2019-07-11,4.0,26.3,35.9,60.6,100.0,0.0,16.5
Bhadradri-Kothagudem,Bhadrachalam,2019-07-12,33.7,24.8,35.6,64.5,100.0,0.0,18.9
Bhadradri-Kothagudem,Bhadrachalam,2019-07-13,0.0,26.9,35.5,65.3,100.0,0.0,8.1
Bhadradri-Kothagudem,Bhadrachalam,2019-07-14,0.0,25.3,35.4,68.5,87.3,0.0,22.7
Bhadradri-Kothagudem,Bhadrachalam,2019-07-15,0.0,27.5,36.2,68.3,96.1,0.0,7.7
Bhadradri-Kothagudem,Bhadrachalam,2019-07-16,0.0,26.8,36.3,56.4,93.7,0.0,22.5
Bhadradri-Kothagudem,Bhadrachalam,2019-07-17,0.0,29.7,37.5,56.9,88.1,0.0,15.1
Bhadradri-Kothagudem,Bhadrachalam,2019-07-18,0.0,27.8,37.8,48.1,75.7,0.0,15.7
Bhadradri-Kothagudem,Bhadrachalam,2019-07-19,27.2,26.5,35.9,63.8,100.0,0.0,9.7
Bhadradri-Kothagudem,Bhadrachalam,2019-07-20,0.0,27.4,35.3,68.3,95.5,0.0,15.2
Bhadradri-Kothagudem,Bhadrachalam,2019-07-21,0.6,27.4,34.2,76.1,98.9,0.0,13.1
Bhadradri-Kothagudem,Bhadrachalam,2019-07-22,7.5,27.5,37.6,63.9,98.8,0.0,5.7
Bhadradri-Kothagudem,Bhadrachalam,2019-07-23,0.0,27.4,37.9,45.4,96.7,0.0,0.2
Bhadradri-Kothagudem,Bhadrachalam,2019-07-24,3.4,27.5,37.8,67.1,98.9,0.0,9.5
Bhadradri-Kothagudem,Bhadrachalam,2019-07-25,0.0,28.5,37.2,57.8,93.1,0.0,15.5
Bhadradri-Kothagudem,Bhadrachalam,2019-07-26,15.8,24.9,35.7,61.9,99.9,0.0,26.2
Bhadradri-Kothagudem,Bhadrachalam,2019-07-27,34.5,24.6,27.9,94.3,99.9,0.0,17.7
Bhadradri-Kothagudem,Bhadrachalam,2019-07-28,47.9,24.7,28.0,91.7,99.9,0.0,19.9
Bhadradri-Kothagudem,Bhadrachalam,2019-07-29,42.5,24.1,27.7,91.3,99.9,0.5,20.0
Bhadradri-Kothagudem,Bhadrachalam,2019-07-30,17.1,24.3,28.0,91.9,99.9,0.0,11.2
Bhadradri-Kothagudem,Bhadrachalam,2019-07-31,5.1,24.7,33.0,76.5,99.9,0.0,25.0
Bhadradri-Kothagudem,Bhadrachalam,2019-08-01,1.3,24.6,35.2,84.4,99.9,0.0,26.4
Bhadradri-Kothagudem,Bhadrachalam,2019-08-02,118.7,24.9,31.5,84.3,99.9,0.0,29.8
Bhadradri-Kothagudem,Bhadrachalam,2019-08-03,57.5,24.7,27.9,95.7,99.9,0.1,26.7
Bhadradri-Kothagudem,Bhadrachalam,2019-08-04,0.3,27.5,30.7,71.8,96.5,0.0,22.1
Bhadradri-Kothagudem,Bhadrachalam,2019-08-05,0.0,27.5,33.2,81.3,99.9,0.0,21.9
Bhadradri-Kothagudem,Bhadrachalam,2019-08-06,14.5,25.0,33.7,79.3,98.8,0.0,21.8
Bhadradri-Kothagudem,Bhadrachalam,2019-08-07,86.2,24.9,28.1,97.1,99.9,0.0,21.0
Bhadradri-Kothagudem,Bhadrachalam,2019-08-08,30.1,25.0,28.2,89.0,99.9,0.0,19.5
Bhadradri-Kothagudem,Bhadrachalam,2019-08-09,15.5,24.5,32.8,85.8,99.9,0.0,26.4
Bhadradri-Kothagudem,Bhadrachalam,2019-08-10,0.0,26.6,34.8,77.2,98.8,0.0,23.4
Bhadradri-Kothagudem,Bhadrachalam,2019-08-11,0.0,27.4,34.5,69.8,98.9,0.0,18.7
Bhadradri-Kothagudem,Bhadrachalam,2019-08-12,0.0,27.5,34.0,69.9,98.9,0.0,15.2
Bhadradri-Kothagudem,Bhadrachalam,2019-08-13,0.0,27.5,32.7,80.6,99.0,0.0,13.8
Bhadradri-Kothagudem,Bhadrachalam,2019-08-14,1.3,27.2,32.7,80.0,98.9,0.0,22.4
Bhadradri-Kothagudem,Bhadrachalam,2019-08-15,0.7,27.2,34.5,62.0,99.2,0.0,9.3
Bhadradri-Kothagudem,Bhadrachalam,2019-08-16,0.0,26.5,32.9,79.8,99.7,0.0,14.9
Bhadradri-Kothagudem,Bhadrachalam,2019-08-17,13.5,27.2,33.9,83.7,99.2,0.0,5.8
Bhadradri-Kothagudem,Bhadrachalam,2019-08-18,12.2,24.9,35.1,75.7,99.7,0.0,14.0
Bhadradri-Kothagudem,Bhadrachalam,2019-08-19,1.5,24.2,33.5,81.1,98.9,0.0,26.5
Bhadradri-Kothagudem,Bhadrachalam,2019-08-20,5.4,27.0,36.4,52.2,99.2,0.0,9.4
Bhadradri-Kothagudem,Bhadrachalam,2019-08-21,24.3,26.9,32.6,80.2,99.5,0.0,15.2
Bhadradri-Kothagudem,Bhadrachalam,2019-08-22,40.3,24.7,34.1,84.0,99.7,0.0,7.4
Bhadradri-Kothagudem,Bhadrachalam,2019-08-23,20.5,24.9,33.0,81.8,99.4,0.0,12.8
Bhadradri-Kothagudem,Bhadrachalam,2019-08-24,13.7,24.1,28.2,89.9,99.5,0.0,13.5
Bhadradri-Kothagudem,Bhadrachalam,2019-08-25,2.8,25.9,31.8,74.5,98.9,0.0,14.8
Bhadradri-Kothagudem,Bhadrachalam,2019-08-26,0.0,27.5,32.8,84.7,99.9,0.0,16.0
Bhadradri-Kothagudem,Bhadrachalam,2019-08-27,8.3,25.3,34.5,78.2,99.9,0.0,15.2
Bhadradri-Kothagudem,Bhadrachalam,2019-08-28,0.0,27.5,34.6,63.5,98.8,0.0,16.8
Bhadradri-Kothagudem,Bhadrachalam,2019-08-29,0.0,26.9,35.3,57.8,96.7,0.0,15.5
Bhadradri-Kothagudem,Bhadrachalam,2019-08-30,0.6,27.3,35.6,70.7,99.5,0.0,18.3
Bhadradri-Kothagudem,Bhadrachalam,2019-08-31,7.4,23.6,35.4,84.2,99.9,0.0,20.3
Bhadradri-Kothagudem,Bhadrachalam,2019-09-01,5.0,24.3,31.4,86.9,98.9,0.0,13.4
Bhadradri-Kothagudem,Bhadrachalam,2019-09-02,5.2,24.9,31.9,80.7,98.6,0.8,22.1
Bhadradri-Kothagudem,Bhadrachalam,2019-09-03,1.9,27.5,28.6,82.0,99.9,0.0,15.5
Bhadradri-Kothagudem,Bhadrachalam,2019-09-04,12.0,27.5,29.7,91.5,99.9,0.0,11.5
Bhadradri-Kothagudem,Bhadrachalam,2019-09-05,22.7,24.3,31.6,72.6,99.2,0.0,19.7
Bhadradri-Kothagudem,Bhadrachalam,2019-09-06,0.2,27.4,31.7,88.3,99.9,0.0,17.2
Bhadradri-Kothagudem,Bhadrachalam,2019-09-07,9.4,27.2,30.0,88.3,98.8,0.0,15.9
Bhadradri-Kothagudem,Bhadrachalam,2019-09-08,11.2,27.3,31.3,86.0,99.1,0.0,12.6
Bhadradri-Kothagudem,Bhadrachalam,2019-09-09,1.8,26.1,32.6,85.7,98.8,0.0,18.1
Bhadradri-Kothagudem,Mulakalapalle,2019-07-01,22.4,24.7,32.3,61.1,97.5,0.0,2.4
Bhadradri-Kothagudem,Mulakalapalle,2019-07-02,3.5,25.4,31.0,71.1,94.6,0.0,1.6
Bhadradri-Kothagudem,Mulakalapalle,2019-07-03,5.0,26.1,31.4,68.6,97.4,0.0,1.7
Bhadradri-Kothagudem,Mulakalapalle,2019-07-04,0.0,27.6,33.5,59.3,90.5,0.0,1.5
Bhadradri-Kothagudem,Mulakalapalle,2019-07-05,0.0,29.0,37.0,47.3,79.1,0.0,2.7
Bhadradri-Kothagudem,Mulakalapalle,2019-07-06,8.0,25.7,32.3,62.1,96.5,0.0,2.5
Bhadradri-Kothagudem,Mulakalapalle,2019-07-07,1.0,28.2,35.2,58.7,87.1,0.1,2.7
Bhadradri-Kothagudem,Mulakalapalle,2019-07-08,0.0,26.1,35.9,47.3,93.1,0.1,2.9
Bhadradri-Kothagudem,Mulakalapalle,2019-07-09,23.7,24.9,36.5,49.2,97.4,0.0,2.5
Bhadradri-Kothagudem,Mulakalapalle,2019-07-10,0.0,26.6,35.5,58.4,91.2,0.1,2.4
Bhadradri-Kothagudem,Mulakalapalle,2019-07-11,10.0,25.6,36.6,52.4,96.8,0.1,1.7
Bhadradri-Kothagudem,Mulakalapalle,2019-07-12,19.5,25.3,36.5,49.3,97.8,0.1,1.5
Bhadradri-Kothagudem,Mulakalapalle,2019-07-13,0.0,27.7,36.3,57.9,95.3,0.0,2.5
Bhadradri-Kothagudem,Mulakalapalle,2019-07-14,0.2,25.1,36.5,53.6,91.3,0.0,2.2
Bhadradri-Kothagudem,Mulakalapalle,2019-07-15,0.2,27.0,34.7,61.7,92.0,0.1,1.9
Bhadradri-Kothagudem,Mulakalapalle,2019-07-16,8.3,24.9,35.6,55.7,96.4,0.0,1.6
Bhadradri-Kothagudem,Mulakalapalle,2019-07-17,0.0,26.3,36.9,49.7,95.1,0.0,2.9
Bhadradri-Kothagudem,Mulakalapalle,2019-07-18,0.0,27.8,37.7,43.3,88.6,0.0,2.1
Bhadradri-Kothagudem,Mulakalapalle,2019-07-19,19.9,25.5,36.5,64.1,96.7,0.0,1.3
Bhadradri-Kothagudem,Mulakalapalle,2019-07-20,0.0,26.0,32.7,67.8,93.7,0.0,1.5
Bhadradri-Kothagudem,Mulakalapalle,2019-07-21,0.5,25.7,32.6,72.1,97.2,0.0,1.3
Bhadradri-Kothagudem,Mulakalapalle,2019-07-22,0.0,26.7,36.0,57.5,93.2,0.0,1.9
Bhadradri-Kothagudem,Mulakalapalle,2019-07-23,0.0,26.1,36.8,50.9,94.6,0.0,2.0
Bhadradri-Kothagudem,Mulakalapalle,2019-07-24,0.0,26.0,36.0,64.7,95.8,0.0,1.8
Bhadradri-Kothagudem,Mulakalapalle,2019-07-25,0.0,27.5,37.8,47.9,90.8,0.0,1.5
Bhadradri-Kothagudem,Mulakalapalle,2019-07-26,27.2,24.6,35.0,54.0,97.5,0.0,2.3
Bhadradri-Kothagudem,Mulakalapalle,2019-07-27,10.7,24.2,26.3,91.0,96.6,0.0,1.6
Bhadradri-Kothagudem,Mulakalapalle,2019-07-28,43.9,24.1,26.3,92.7,99.9,0.0,1.4
Bhadradri-Kothagudem,Mulakalapalle,2019-07-29,27.3,24.4,25.6,94.7,98.0,0.1,1.5
