,District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
31203,Mulug,Wazeed,2019-11-22,0.0,22.1,31.6,64.6,94.6,1.7,5.9
31204,Mulug,Venkatapuram,2019-11-22,0.0,20.7,31.7,59.4,99.3,0.0,6.5
31205,Mulug,Mangapet,2019-11-22,0.0,19.2,32.2,56.2,99.8,0.0,3.7
31206,Narayanpet,Damaragidda,2019-11-22,0.0,16.3,30.4,54.9,97.3,0.0,12.1
31207,Narayanpet,Narayanpet,2019-11-22,0.0,17.8,30.2,49.9,94.1,0.0,9.2
31208,Narayanpet,Utkoor,2019-11-22,0.0,18.8,32.0,55.7,95.3,0.0,9.2
31209,Narayanpet,Maganoor,2019-11-22,0.0,17.5,31.8,46.2,99.5,0.0,8.3
31210,Narayanpet,Krishna,2019-11-22,0.0,18.7,30.2,52.1,87.8,0.0,8.6
31211,Narayanpet,Makthal,2019-11-22,0.0,19.1,31.1,54.0,98.1,0.0,10.3
31212,Narayanpet,Narva,2019-11-22,0.0,17.2,32.0,45.3,100.0,0.0,4.4
31213,Narayanpet,Marikal,2019-11-22,0.0,19.0,30.7,40.9,81.5,0.0,7.8
31214,Narayanpet,Dhanwada,2019-11-22,0.0,17.6,30.5,49.5,95.4,0.0,9.2
31215,Narayanpet,Maddur,2019-11-22,0.0,16.3,30.8,51.6,92.6,0.0,8.0
31216,Narayanpet,Kosgi,2019-11-22,0.0,16.1,31.9,53.0,99.5,0.0,7.4
31217,Adilabad,Bheempoor,2019-11-23,0.0,13.0,30.9,46.3,97.6,0.0,1.1
31218,Adilabad,Jainad,2019-11-23,0.0,13.9,30.3,47.3,99.3,0.0,3.4
31219,Adilabad,Bela,2019-11-23,0.0,15.2,30.2,60.2,87.7,0.1,9.4
31220,Adilabad,Gadiguda,2019-11-23,0.0,16.8,32.6,54.7,99.9,0.0,0.2
31221,Adilabad,Narnoor,2019-11-23,0.0,16.0,31.0,39.0,83.2,0.0,1.3
31222,Adilabad,Inderavelly,2019-11-23,0.0,16.7,30.3,46.5,94.8,0.0,7.1
31223,Adilabad,Gudihathnur,2019-11-23,0.0,15.0,31.7,45.8,89.7,0.0,4.9
31224,Adilabad,Adilabad Rural,2019-11-23,0.0,15.9,30.2,56.7,97.9,0.0,5.2
31225,Adilabad,Adilabad Urban,2019-11-23,0.0,14.2,30.3,45.3,99.3,0.0,4.0
31226,Adilabad,Mavala,2019-11-23,0.0,13.9,29.8,35.6,100.0,0.0,7.1
31227,Adilabad,Tamsi,2019-11-23,0.0,12.6,31.8,39.3,98.2,0.0,5.4
31228,Adilabad,Talamadugu,2019-11-23,0.0,14.8,31.9,40.0,96.6,0.0,7.8
31229,Adilabad,Bazarhathnoor,2019-11-23,0.0,12.5,29.7,45.5,99.7,0.1,6.8
31230,Adilabad,Boath,2019-11-23,0.0,13.3,30.5,39.5,91.4,0.1,11.7
31231,Adilabad,Neradigonda,2019-11-23,0.0,13.7,32.3,39.9,99.9,0.0,5.7
31232,Adilabad,Ichoda,2019-11-23,0.0,14.3,30.4,46.3,94.9,0.0,1.9
31233,Adilabad,Sirikonda,2019-11-23,0.0,15.2,30.9,41.3,95.4,0.0,1.9
31234,Adilabad,Utnur,2019-11-23,0.0,14.4,30.6,41.7,98.8,0.0,1.2
31235,Komaram Bheem-Asifabad,Jainoor,2019-11-23,0.0,14.1,28.5,46.9,90.5,0.0,2.5
31236,Komaram Bheem-Asifabad,Sirpur_U,2019-11-23,0.0,12.4,29.0,48.1,93.9,0.0,1.9
31237,Komaram Bheem-Asifabad,Lingapur,2019-11-23,0.0,14.2,29.2,45.7,84.5,0.0,8.4
31238,Komaram Bheem-Asifabad,Tiryani,2019-11-23,0.0,13.1,31.1,56.4,99.8,0.0,8.1
31239,Komaram Bheem-Asifabad,Rebbana,2019-11-23,0.0,14.9,32.8,43.9,92.2,0.0,6.7
31240,Komaram Bheem-Asifabad,Asifabad,2019-11-23,0.0,13.9,31.2,52.0,97.3,0.0,3.4
31241,Komaram Bheem-Asifabad,Kerameri,2019-11-23,0.0,14.2,35.5,46.9,94.4,0.0,4.3
31242,Komaram Bheem-Asifabad,Wankdi,2019-11-23,0.0,13.9,33.2,41.6,98.0,0.0,4.0
31243,Komaram Bheem-Asifabad,Kagaznagar,2019-11-23,0.0,16.2,32.1,46.4,95.3,0.2,4.3
31244,Komaram Bheem-Asifabad,Sirpur_T,2019-11-23,0.0,16.4,32.4,49.0,94.9,0.0,6.1
31245,Komaram Bheem-Asifabad,Kouthala,2019-11-23,0.0,16.1,31.4,48.1,99.9,0.0,2.0
31246,Komaram Bheem-Asifabad,Chintalamanepally,2019-11-23,0.0,16.1,30.2,48.1,93.5,0.0,2.1
31247,Komaram Bheem-Asifabad,Bejjur,2019-11-23,0.0,16.0,31.0,50.0,97.4,0.0,2.1
31248,Komaram Bheem-Asifabad,Penchikalpet,2019-11-23,0.0,16.0,32.8,48.9,97.0,0.0,2.1
31249,Komaram Bheem-Asifabad,Dahegaon,2019-11-23,0.0,17.0,33.3,46.5,97.1,0.0,7.4
31250,Mancherial,Jannaram,2019-11-23,0.0,15.3,32.1,47.6,90.3,0.0,0.8
31251,Mancherial,Dandepalle,2019-11-23,0.0,15.5,32.9,45.8,96.0,0.0,7.1
31252,Mancherial,Luxettipet,2019-11-23,0.0,16.5,30.7,49.6,99.3,0.0,8.9
31253,Mancherial,Hajipur,2019-11-23,0.0,16.7,32.1,50.1,100.0,0.0,8.5
31254,Mancherial,Kasipet,2019-11-23,0.0,16.9,31.2,47.2,94.8,0.0,0.8
31255,Mancherial,Tandur,2019-11-23,0.0,16.6,31.0,47.9,83.4,0.0,8.3
31256,Mancherial,Bheemini,2019-11-23,0.0,17.0,30.0,51.1,97.4,0.0,7.4
31257,Mancherial,Kannepalli,2019-11-23,0.0,17.0,30.0,51.1,97.4,0.0,4.5
31258,Mancherial,Vemanpalle,2019-11-23,0.0,16.5,31.2,47.8,90.9,0.0,3.4
31259,Mancherial,Nennal,2019-11-23,0.0,17.0,30.0,51.1,97.4,0.0,1.6
31260,Mancherial,Bellampalle,2019-11-23,0.0,17.4,30.4,48.2,97.5,0.0,1.1
31261,Mancherial,Mandamarri,2019-11-23,0.0,16.7,31.6,41.2,97.3,0.0,0.7
31262,Mancherial,Mancherial,2019-11-23,0.0,16.9,31.1,56.4,99.6,0.0,0.2
31263,Mancherial,Naspur,2019-11-23,0.0,20.3,33.1,56.1,99.9,0.0,7.1
31264,Mancherial,Jaipur,2019-11-23,0.0,18.0,31.4,53.5,98.6,0.0,4.3
31265,Mancherial,Bhimaram,2019-11-23,0.0,17.5,30.7,52.7,100.0,0.0,1.5
31266,Mancherial,Chennur,2019-11-23,0.0,17.6,30.7,52.7,98.1,0.0,1.5
31267,Mancherial,Kotapalle,2019-11-23,0.0,17.0,30.9,70.2,95.5,0.0,3.4
31268,Nirmal,Kubeer,2019-11-23,0.0,13.0,31.2,45.4,95.2,0.0,4.1
31269,Nirmal,Tanur,2019-11-23,0.0,17.0,30.2,46.0,100.0,0.0,3.3
31270,Nirmal,Basar,2019-11-23,0.0,16.5,30.6,46.0,100.0,0.0,7.2
31271,Nirmal,Mudhole,2019-11-23,0.0,17.1,30.4,43.5,97.3,0.0,10.4
31272,Nirmal,Bhainsa,2019-11-23,0.0,15.8,30.7,45.5,91.0,0.0,6.6
31273,Nirmal,Kuntala,2019-11-23,0.0,15.4,30.5,45.5,90.9,0.0,6.5
31274,Nirmal,Narsapur_G,2019-11-23,0.0,15.2,31.5,50.7,95.6,0.0,5.5
31275,Nirmal,Lokeswaram,2019-11-23,0.0,17.1,30.4,46.1,99.5,0.0,11.6
31276,Nirmal,Dilawarpur,2019-11-23,0.0,15.2,31.1,46.8,96.1,0.0,2.2
31277,Nirmal,Sarangapur,2019-11-23,0.0,14.9,31.2,50.2,96.4,0.0,0.3
31278,Nirmal,Nirmal,2019-11-23,0.0,16.3,31.2,46.0,100.0,0.0,2.3
31279,Nirmal,Nirmal_Rural,2019-11-23,0.0,15.9,31.8,44.2,98.3,0.0,5.7
31280,Nirmal,Soan,2019-11-23,0.0,16.8,30.1,73.1,98.0,0.0,5.7
31281,Nirmal,Laxmanchanda,2019-11-23,0.0,17.1,32.7,46.1,95.2,0.0,6.1
31282,Nirmal,Mamda,2019-11-23,0.0,16.2,32.3,43.5,96.0,0.0,6.1
31283,Nirmal,Pembi,2019-11-23,0.0,16.1,32.5,38.6,100.0,0.0,4.7
31284,Nirmal,Khanpur,2019-11-23,0.0,15.8,32.2,42.5,98.4,0.0,5.9
31285,Nirmal,Kaddampeddur,2019-11-23,0.0,16.1,31.8,40.9,98.4,0.0,9.6
31286,Nirmal,Dastuarabad,2019-11-23,0.0,15.8,31.5,46.8,92.5,0.0,4.7
31287,Nizamabad,Navipet,2019-11-23,0.0,15.9,31.3,44.7,100.0,0.0,7.1
31288,Nizamabad,Nandipet,2019-11-23,0.0,17.5,30.8,50.9,99.6,0.0,6.0
31289,Nizamabad,Armur,2019-11-23,0.0,16.4,30.4,44.6,97.0,0.0,9.7
31290,Nizamabad,Balkonda,2019-11-23,0.0,16.8,29.4,53.7,84.2,0.0,4.8
31291,Nizamabad,Mupkal,2019-11-23,0.0,17.0,29.6,50.3,89.5,-1.0,-1.0
31292,Nizamabad,Mendora,2019-11-23,0.0,16.8,30.1,46.3,96.0,0.0,1.9
31293,Nizamabad,Yergatla,2019-11-23,0.0,16.5,32.3,38.0,100.0,0.0,1.9
31294,Nizamabad,Kammarpalle,2019-11-23,0.0,16.6,30.5,45.3,98.4,0.0,1.4
31295,Nizamabad,Mortad,2019-11-23,0.0,15.8,30.3,36.6,100.0,0.0,2.2
31296,Nizamabad,Vailpur,2019-11-23,0.0,16.4,31.4,45.4,98.2,0.0,1.1
31297,Nizamabad,Jakranpalle,2019-11-23,0.0,16.1,30.6,45.6,98.1,0.0,0.8
31298,Nizamabad,Makloor,2019-11-23,0.0,15.9,33.5,41.5,97.6,0.0,8.5
31299,Nizamabad,Nizamabad_North,2019-11-23,0.0,16.0,32.7,46.6,97.3,-1.0,-1.0
31300,Nizamabad,Yeda_Palle,2019-11-23,0.0,16.5,31.5,38.4,100.0,0.0,5.7
31301,Nizamabad,Ranjal,2019-11-23,0.0,16.4,31.5,43.8,97.5,0.0,6.4
31302,Nizamabad,Bodhan,2019-11-23,0.0,15.8,32.0,41.3,93.5,0.0,5.2
31303,Nizamabad,Kotgiri,2019-11-23,0.0,15.6,31.5,38.9,89.5,0.0,0.1
31304,Nizamabad,Rudrur,2019-11-23,0.0,16.3,30.9,42.3,73.9,0.0,2.5
31305,Nizamabad,Varni,2019-11-23,0.0,16.3,32.4,45.5,94.1,0.0,1.2
31306,Nizamabad,Nizamabad_Rural,2019-11-23,0.0,16.1,32.7,41.5,99.7,0.0,3.8
31307,Nizamabad,Nizamabad_South,2019-11-23,0.0,16.1,33.2,46.6,99.9,0.0,5.0
31308,Nizamabad,Mugpal,2019-11-23,0.0,16.9,30.3,44.7,90.9,0.0,7.3
31309,Nizamabad,Dichpalle,2019-11-23,0.0,16.3,31.4,45.9,92.4,0.0,8.5
31310,Nizamabad,Indalwai,2019-11-23,0.0,15.1,31.4,45.7,100.0,0.0,5.3
31311,Nizamabad,Dharpalle,2019-11-23,0.0,16.0,31.5,45.6,97.1,0.0,0.1
31312,Nizamabad,Bheemgal,2019-11-23,0.0,16.6,31.5,43.9,94.7,0.0,0.9
31313,Nizamabad,Sirkonda,2019-11-23,0.0,15.0,31.8,41.4,97.7,0.0,5.5
31314,Nizamabad,Mosra,2019-11-23,0.0,16.4,32.0,43.6,94.2,0.0,0.9
31315,Nizamabad,Chandur,2019-11-23,0.0,15.0,30.9,42.4,100.0,0.0,0.2
31316,Jagtial,Ibrahimpatnam,2019-11-23,0.0,15.2,32.8,46.8,99.9,0.0,4.0
31317,Jagtial,Mallapur,2019-11-23,0.0,15.2,31.7,41.6,100.0,0.0,7.8
31318,Jagtial,Raikal,2019-11-23,0.0,15.9,30.8,46.3,99.2,0.0,2.5
31319,Jagtial,Beerpur,2019-11-23,0.0,15.7,33.1,45.4,83.5,0.0,0.8
31320,Jagtial,Sarangapur,2019-11-23,0.0,16.2,32.5,42.2,100.0,0.0,2.9
31321,Jagtial,Dharmapuri,2019-11-23,0.0,16.1,32.4,40.7,92.0,0.0,7.1
31322,Jagtial,Buggaram,2019-11-23,0.0,17.6,31.3,48.1,100.0,0.0,6.1
31323,Jagtial,Jagityal_Rural,2019-11-23,0.0,16.3,33.1,44.7,98.4,0.0,1.8
31324,Jagtial,Jagtial,2019-11-23,0.0,16.4,30.4,44.6,97.9,0.0,1.0
31325,Jagtial,Medipalle,2019-11-23,0.0,14.7,32.0,43.7,97.8,0.0,3.0
31326,Jagtial,Koratla,2019-11-23,0.0,17.4,32.2,41.3,92.2,0.0,5.7
31327,Jagtial,Metpalle,2019-11-23,0.0,17.7,33.0,38.0,94.6,0.0,2.7
31328,Jagtial,Kathlapur,2019-11-23,0.0,15.7,30.6,45.3,98.0,0.0,1.5
31329,Jagtial,Kodimial,2019-11-23,0.0,15.4,30.6,41.3,99.9,0.0,5.4
31330,Jagtial,Malial,2019-11-23,0.0,15.2,31.4,42.0,99.5,0.0,2.8
31331,Jagtial,Pegadapalle,2019-11-23,0.0,16.1,31.3,33.3,100.0,0.0,4.3
31332,Jagtial,Gollapalle,2019-11-23,0.0,16.4,31.0,45.8,100.0,0.0,5.2
31333,Jagtial,Velgatoor,2019-11-23,0.0,15.5,32.1,40.0,99.7,0.0,8.9
31334,Peddapalli,Dharmaram,2019-11-23,0.0,15.6,33.8,38.7,100.0,-1.0,-1.0
31335,Peddapalli,Palakurthy,2019-11-23,0.0,17.1,32.7,43.6,98.6,0.0,4.5
31336,Peddapalli,Antargoan,2019-11-23,0.0,18.3,31.2,49.5,98.4,0.0,1.1
31337,Peddapalli,Ramagundam,2019-11-23,0.0,18.8,31.6,49.5,98.8,0.0,3.9
31338,Peddapalli,Ramagiri,2019-11-23,0.0,16.8,31.6,48.9,94.8,0.0,3.2
31339,Peddapalli,Kamanpur,2019-11-23,0.0,16.8,31.4,53.8,100.0,0.0,0.6
31340,Peddapalli,Peddapalle,2019-11-23,0.0,16.0,31.9,50.2,95.9,0.0,3.4
31341,Peddapalli,Julapalle,2019-11-23,0.0,19.2,34.6,45.2,99.9,0.0,5.2
31342,Peddapalli,Elgaid,2019-11-23,0.0,17.2,32.8,40.7,100.0,0.0,0.6
31343,Peddapalli,Sultanabad,2019-11-23,0.0,16.8,32.0,49.3,100.0,0.0,4.1
31344,Peddapalli,Odela,2019-11-23,0.0,15.4,30.8,52.6,100.0,0.0,1.3
31345,Peddapalli,Srirampur,2019-11-23,0.0,17.8,33.3,42.6,95.5,0.0,5.7
31346,Peddapalli,Mutharam_Manthani,2019-11-23,0.0,16.2,34.0,44.3,100.0,0.0,6.4
31347,Peddapalli,Manthani,2019-11-23,0.0,16.7,32.4,47.6,99.8,0.0,5.0
31348,Jayashankar-Bhupalpally,Mahadevpur,2019-11-23,0.0,17.6,31.2,58.1,98.4,0.0,15.5
31349,Jayashankar-Bhupalpally,Palmela,2019-11-23,0.0,18.0,32.6,55.0,99.9,0.0,9.7
31350,Jayashankar-Bhupalpally,Mutharam_Mahadevpur,2019-11-23,0.0,17.5,32.5,70.4,99.9,0.0,7.8
31351,Jayashankar-Bhupalpally,Kataram,2019-11-23,0.0,17.1,31.0,53.8,99.7,0.0,8.1
31352,Jayashankar-Bhupalpally,Malharrao,2019-11-23,0.0,16.0,32.9,51.0,99.8,0.0,6.4
31353,Jayashankar-Bhupalpally,Chityal,2019-11-23,0.0,17.7,35.7,49.8,99.3,0.0,1.0
31354,Jayashankar-Bhupalpally,Tekumatla,2019-11-23,0.0,15.0,33.0,45.3,100.0,0.0,5.4
31355,Jayashankar-Bhupalpally,Mogullapalle,2019-11-23,0.0,19.2,33.9,48.2,99.9,0.0,6.0
31356,Jayashankar-Bhupalpally,Regonda,2019-11-23,0.0,17.6,32.3,49.6,99.0,0.0,2.7
31357,Jayashankar-Bhupalpally,Ghanapur_Mulug,2019-11-23,0.0,19.6,32.6,57.0,99.9,0.0,2.0
31358,Jayashankar-Bhupalpally,Bhupalpalle,2019-11-23,0.0,18.4,32.6,62.6,97.4,0.0,3.0
31359,Bhadradri-Kothagudem,Karakagudem,2019-11-23,0.0,17.8,31.8,55.3,96.5,0.0,0.6
31360,Bhadradri-Kothagudem,Pinapaka,2019-11-23,0.0,18.6,31.8,54.5,94.9,0.0,0.6
31361,Bhadradri-Kothagudem,Cherla,2019-11-23,0.0,19.3,31.4,52.3,90.4,-1.0,-1.0
31362,Bhadradri-Kothagudem,Dummugudem,2019-11-23,0.0,19.7,32.4,59.7,99.9,0.0,1.6
31363,Bhadradri-Kothagudem,Aswapuram,2019-11-23,0.0,17.8,32.3,45.9,90.2,0.0,1.6
31364,Bhadradri-Kothagudem,Manuguru,2019-11-23,0.0,20.2,32.6,53.6,99.9,0.0,1.6
31365,Bhadradri-Kothagudem,Allapalli,2019-11-23,0.0,19.1,32.6,55.2,99.9,0.0,9.5
31366,Bhadradri-Kothagudem,Gundala,2019-11-23,0.0,18.7,32.2,55.3,98.2,0.0,5.4
31367,Bhadradri-Kothagudem,Yellandu,2019-11-23,0.0,18.0,35.4,42.3,99.8,0.0,2.6
31368,Bhadradri-Kothagudem,Tekulapalle,2019-11-23,0.0,18.8,34.4,32.3,99.9,0.0,5.7
31369,Bhadradri-Kothagudem,Julurpad,2019-11-23,0.0,21.8,34.6,50.7,99.9,0.0,5.2
31370,Bhadradri-Kothagudem,Chandrugonda,2019-11-23,0.0,20.7,32.9,54.5,96.4,0.0,5.1
31371,Bhadradri-Kothagudem,Annapureddipalle,2019-11-23,0.0,20.9,32.8,62.7,100.0,0.0,6.1
31372,Bhadradri-Kothagudem,Chunchupally,2019-11-23,0.0,17.5,34.0,61.3,100.0,0.0,3.3
31373,Bhadradri-Kothagudem,Sujathanagar,2019-11-23,0.0,17.9,32.7,43.6,100.0,0.0,3.3
31374,Bhadradri-Kothagudem,Kothagudem,2019-11-23,0.0,17.9,33.0,48.0,100.0,0.0,3.3
31375,Bhadradri-Kothagudem,Laxmidevipalli,2019-11-23,0.0,17.5,32.4,52.2,100.0,0.0,3.2
31376,Bhadradri-Kothagudem,Palawancha,2019-11-23,0.0,18.8,32.5,64.4,96.4,0.0,65.1
31377,Bhadradri-Kothagudem,Burgampadu,2019-11-23,0.0,21.3,32.6,59.5,99.9,0.0,4.3
31378,Bhadradri-Kothagudem,Bhadrachalam,2019-11-23,0.0,21.7,33.0,58.5,98.9,0.0,6.8
31379,Bhadradri-Kothagudem,Mulakalapalle,2019-11-23,0.0,18.3,30.2,56.2,99.5,0.0,1.7
31380,Bhadradri-Kothagudem,Dammapeta,2019-11-23,0.0,18.2,32.2,56.7,100.0,0.0,7.0
31381,Bhadradri-Kothagudem,Aswaraopeta,2019-11-23,0.0,18.1,32.4,59.3,100.0,0.0,1.2
31382,Mahabubabad,Kothaguda,2019-11-23,0.0,17.7,30.7,54.5,97.7,0.0,1.6
31383,Mahabubabad,Ganagavaram,2019-11-23,0.0,17.7,30.8,51.5,98.2,0.0,6.1
31384,Mahabubabad,Bayyaram,2019-11-23,0.0,20.7,33.9,52.3,80.8,0.0,3.8
31385,Mahabubabad,Garla,2019-11-23,0.0,21.8,33.6,48.4,99.9,0.0,2.9
31386,Mahabubabad,Dornakal,2019-11-23,0.0,20.2,33.6,46.5,97.8,0.0,1.3
31387,Mahabubabad,Kuravi,2019-11-23,0.0,19.1,31.4,45.3,97.1,0.0,5.6
31388,Mahabubabad,Mahabubabad,2019-11-23,0.0,19.1,32.1,52.5,99.7,0.0,6.6
31389,Mahabubabad,Gudur,2019-11-23,0.0,17.7,30.8,51.5,98.2,0.0,1.6
31390,Mahabubabad,Kesamudram,2019-11-23,0.0,19.5,31.6,53.6,99.2,0.0,1.5
31391,Mahabubabad,Nellikudur,2019-11-23,0.0,18.7,31.2,48.9,97.6,0.0,2.1
31392,Mahabubabad,Narsimhulapet,2019-11-23,0.0,19.3,33.8,46.6,92.4,0.0,2.6
31393,Mahabubabad,Chinnagudur,2019-11-23,0.0,18.5,33.4,43.9,99.9,0.0,3.5
31394,Mahabubabad,Maripeda,2019-11-23,0.0,18.8,31.7,46.5,100.0,0.0,7.1
31395,Mahabubabad,Danthalapalle,2019-11-23,0.0,19.6,32.0,40.7,100.0,0.0,4.6
31396,Mahabubabad,Thorrur,2019-11-23,0.0,18.6,32.7,44.8,98.8,0.0,2.8
31397,Mahabubabad,Peddavangara,2019-11-23,0.0,17.9,33.3,44.1,98.8,0.0,0.3
31398,Warangal Rural,Parkal,2019-11-23,0.0,18.7,31.8,43.4,100.0,0.0,3.8
31399,Warangal Rural,Shayampet,2019-11-23,0.0,18.2,32.8,62.7,99.1,0.0,5.7
31400,Warangal Rural,Damera,2019-11-23,0.0,17.6,31.5,49.2,98.8,0.0,5.6
31401,Warangal Rural,Geesugonda,2019-11-23,0.0,18.1,31.2,50.9,95.8,0.0,1.8
31402,Warangal Rural,Atmakur,2019-11-23,0.0,19.3,33.1,58.1,99.9,0.0,10.7
31403,Warangal Rural,Duggondi,2019-11-23,0.0,19.4,35.6,55.2,99.9,0.0,6.6
31404,Warangal Rural,Nallabelly,2019-11-23,0.0,20.3,35.6,55.1,99.9,0.0,5.3
31405,Warangal Rural,Narsampet,2019-11-23,0.0,19.2,33.3,48.7,99.9,0.0,6.7
31406,Warangal Rural,Khanapur,2019-11-23,0.0,17.9,30.4,55.8,95.7,0.0,2.1
31407,Warangal Rural,Chennaraopeta,2019-11-23,0.0,17.3,31.0,53.4,99.1,0.0,1.1
31408,Warangal Rural,Sangem,2019-11-23,0.0,17.8,32.0,50.1,100.0,0.0,4.6
31409,Warangal Rural,Wardhannapet,2019-11-23,0.0,21.8,34.7,50.4,99.9,0.0,3.7
31410,Warangal Rural,Raiparthy,2019-11-23,0.0,20.0,34.9,49.7,97.7,0.0,7.5
31411,Warangal Rural,Parvathagiri,2019-11-23,0.0,18.5,31.2,50.8,94.9,0.0,13.6
31412,Warangal Rural,Nekkonda,2019-11-23,0.0,18.7,32.3,47.3,93.1,0.0,6.3
31413,Warangal Rural,Nadikuda,2019-11-23,0.0,17.8,30.7,56.4,97.7,0.0,0.6
31414,Warangal Urban,Bheemadevarapalle,2019-11-23,0.0,16.2,33.0,42.2,99.9,0.0,0.8
31415,Warangal Urban,Velair,2019-11-23,0.0,15.5,31.8,51.3,100.0,0.0,4.9
31416,Warangal Urban,Elkathurthi,2019-11-23,0.0,18.6,32.1,47.6,98.1,0.0,1.2
31417,Warangal Urban,Kamalapur,2019-11-23,0.0,18.4,33.2,42.5,100.0,0.0,6.0
31418,Warangal Urban,Hasanparthy,2019-11-23,0.0,17.5,32.0,46.9,97.3,0.0,6.5
31419,Warangal Urban,Dharmasagar,2019-11-23,0.0,18.6,33.5,48.7,98.5,0.0,5.0
31420,Warangal Urban,Khazipet,2019-11-23,0.0,18.4,34.1,34.7,99.9,0.0,4.6
31421,Warangal Urban,Hanamkonda,2019-11-23,0.0,21.8,31.9,54.4,99.9,0.0,4.6
31422,Warangal Urban,Warangal,2019-11-23,0.0,21.8,31.7,53.5,99.9,0.0,3.4
31423,Warangal Urban,Khilla_Warangal,2019-11-23,0.0,21.1,32.8,51.4,97.4,0.0,3.4
31424,Warangal Urban,Inole,2019-11-23,0.0,17.5,30.8,47.1,95.3,0.0,6.6
31425,Karimnagar,Gangadhara,2019-11-23,0.0,15.8,31.0,52.2,93.8,0.0,6.9
31426,Karimnagar,Ramadugu,2019-11-23,0.0,16.3,30.6,40.8,100.0,0.0,3.9
31427,Karimnagar,Choppadandi,2019-11-23,0.0,17.2,32.1,46.0,98.0,0.0,2.1
31428,Karimnagar,Karimnagar_Rural,2019-11-23,0.0,16.5,30.1,52.9,97.1,0.0,3.4
31429,Karimnagar,Kothapalle,2019-11-23,0.0,17.1,31.2,52.2,100.0,0.0,4.6
31430,Karimnagar,Gannervaram,2019-11-23,0.0,16.5,30.7,43.5,96.7,0.0,2.5
31431,Karimnagar,Karimnagar,2019-11-23,0.0,18.8,30.6,48.9,91.8,0.0,3.8
31432,Karimnagar,Manakondur,2019-11-23,0.0,17.8,31.9,48.9,97.8,0.0,9.0
31433,Karimnagar,Thimmapur,2019-11-23,0.0,17.1,31.8,50.7,100.0,0.0,5.1
31434,Karimnagar,Chigurumamidi,2019-11-23,0.0,16.3,33.3,38.8,100.0,0.0,4.6
31435,Karimnagar,V_Saidapur,2019-11-23,0.0,16.6,32.3,35.4,100.0,0.0,9.1
31436,Karimnagar,Shankarapatnam,2019-11-23,0.0,17.3,32.6,38.4,100.0,0.0,6.2
31437,Karimnagar,Veenavanka,2019-11-23,0.0,17.3,30.6,48.2,93.7,0.0,2.9
31438,Karimnagar,Huzurabad,2019-11-23,0.0,17.0,31.2,38.5,99.9,0.0,0.3
31439,Karimnagar,Jammikunta,2019-11-23,0.0,18.0,32.9,46.1,95.4,0.0,5.4
31440,Karimnagar,Ellandakunta,2019-11-23,0.0,19.0,32.9,44.1,98.1,0.0,6.3
31441,Rajanna-Siricilla,Rudrangi,2019-11-23,0.0,14.5,31.8,42.6,99.4,0.0,7.8
31442,Rajanna-Siricilla,Chandurthi,2019-11-23,0.0,15.2,30.4,41.2,100.0,0.0,5.3
31443,Rajanna-Siricilla,Vemulawada_Rural,2019-11-23,0.0,15.7,31.6,39.0,100.0,0.0,14.5
31444,Rajanna-Siricilla,Boinpalle,2019-11-23,0.0,16.1,30.9,50.7,81.3,0.0,6.8
31445,Rajanna-Siricilla,Vemulawada,2019-11-23,0.0,15.6,32.2,32.8,99.8,0.0,6.5
31446,Rajanna-Siricilla,Sirsilla,2019-11-23,0.0,16.0,32.7,39.6,99.3,0.0,1.2
31447,Rajanna-Siricilla,Konaraopeta,2019-11-23,0.0,15.3,31.2,38.6,99.8,0.0,4.7
31448,Rajanna-Siricilla,Veernapalle,2019-11-23,0.0,14.4,31.7,40.7,92.6,-1.0,-1.0
31449,Rajanna-Siricilla,Yellareddypeta,2019-11-23,0.0,15.5,32.8,41.8,100.0,0.0,3.3
31450,Rajanna-Siricilla,Gambhiraopeta,2019-11-23,0.0,15.1,31.2,43.9,100.0,0.0,4.3
31451,Rajanna-Siricilla,Mustabad,2019-11-23,0.0,16.7,33.1,43.9,92.4,0.0,5.9
31452,Rajanna-Siricilla,Thangallapalle,2019-11-23,0.0,14.0,31.9,46.2,97.4,0.0,1.4
31453,Rajanna-Siricilla,Ellanthakunta,2019-11-23,0.0,17.1,30.7,49.7,95.3,0.0,3.4
31454,Kamareddy,Madnur,2019-11-23,0.0,17.0,32.0,51.8,99.4,0.0,7.3
31455,Kamareddy,Jukkal,2019-11-23,0.0,16.8,33.7,39.8,97.6,0.0,6.2
31456,Kamareddy,Pedda Kodapgal,2019-11-23,0.0,17.1,32.9,50.9,99.9,0.0,3.0
31457,Kamareddy,Bichkunda,2019-11-23,0.0,17.7,32.2,50.4,97.7,0.0,1.0
31458,Kamareddy,Birkoor,2019-11-23,0.0,15.9,31.4,43.0,99.4,0.0,1.1
31459,Kamareddy,Nasurullabad,2019-11-23,0.0,16.5,31.4,42.3,89.6,0.0,1.8
31460,Kamareddy,Banswada,2019-11-23,0.0,17.0,32.9,40.8,96.1,0.0,1.1
31461,Kamareddy,Pitlam,2019-11-23,0.0,15.9,31.8,45.5,98.1,0.0,5.2
31462,Kamareddy,Nizamsagar,2019-11-23,0.0,16.2,33.7,38.6,96.4,0.0,5.5
